"Gene","GSM466408","GSM466409","GSM466410","GSM466411","GSM466412","GSM466413","GSM466414","GSM466415","GSM466416","GSM466417","GSM466418","GSM466419"
"Ociad1",3.52741620671705,3.4872076157634,3.48042824596157,3.5303676068797,3.45829548986568,3.49684592303534,3.46630060597113,3.46161429486671,3.48210007235152,3.51321234933107,3.4523862132022,3.50675346824061
"Cert1",3.50229890332584,3.48757010580897,3.5175035895253,3.4853551698195,3.45641669829935,3.47584975742376,3.5139663573412,3.45846443504895,3.52845238914117,3.49538213546645,3.45072106088508,3.48560200737255
"Mapk1",3.48469529066943,3.47133561847048,3.50076075978129,3.51601035356576,3.48785538305216,3.47429960185092,3.48111226142209,3.46020137565565,3.5271909133981,3.48105184206833,3.49213370079605,3.47998107837477
"Rusc1",3.47137354693924,3.50389184704733,3.50392826919267,3.51103578969985,3.48898567955423,3.4799978432121,3.50941299404833,3.49381953389121,3.4813037651635,3.48053462618376,3.45928428611349,3.47292555907816
"Tomm6",3.48521255816464,3.50037283714501,3.51482964119305,3.48651785969245,3.49879715738314,3.49963579498372,3.51134713069751,3.50246377877899,3.42528748881092,3.48500989762277,3.46875568986918,3.47716299411049
"Fez2",3.46893601217755,3.5206793333628,3.48846801648899,3.45940252141452,3.48685709754382,3.47816280211405,3.51020065380278,3.51569789450738,3.4648768481166,3.48659814710173,3.48326295828859,3.490715695396
"Clk1",3.47331756073107,3.48240796807072,3.50728369871122,3.48644860309634,3.48171035454306,3.47892680259696,3.51098713837869,3.4780238448663,3.50746134231799,3.49704080723187,3.46794857011848,3.48167822824609
"Nap1l1",3.46814405180586,3.47433411775768,3.509888277524,3.47906719960338,3.50367876924705,3.49121108116292,3.43919041680283,3.47036008800386,3.52857098507559,3.47395870675652,3.52458947013494,3.48926925874612
"Uimc1",3.46167122154789,3.49546612811801,3.5092958458365,3.4723600028119,3.4888040601468,3.50423578092672,3.4622326993843,3.480083632272,3.480083632272,3.47247082684499,3.49291539686337,3.52841581446852
"Micu3",3.48618012947777,3.46563334365335,3.57497380106907,3.47786565690851,3.505802166965,3.43776576688994,3.47286473611575,3.46158379231477,3.58356088866816,3.47835838044882,3.43300587840657,3.47029651042912
"Ube2z",3.44375748677152,3.5003968690443,3.507176763011,3.50697947178411,3.49971813101998,3.48313114744532,3.45839754467514,3.51171371170106,3.47277033655455,3.50811944909153,3.47029230332577,3.48494528470021
"Rpl23a",3.48163250554233,3.48341167837397,3.471552934994,3.50929477270041,3.47359169566505,3.47333837929997,3.50298310940845,3.4657229958581,3.49561358793576,3.52513304575324,3.46928002258804,3.49483113505214
"Cwc15",3.47669654052002,3.50320808335605,3.45782368458581,3.50327646375019,3.49130032795996,3.48448142083272,3.48933071721687,3.49994277682271,3.45557562091004,3.51639409220989,3.47493466099386,3.49261904097939
"Grin1",3.54940967295794,3.55014997005686,3.48195845946797,3.44908876301725,3.48881310471357,3.49171689435916,3.52172836792962,3.48803263449806,3.41730315919422,3.46820095215541,3.43331072886587,3.49954449207211
"Celf2",3.47884414481093,3.51664447371089,3.46559805478353,3.46751033232851,3.50789697216035,3.49104915145239,3.47594059488052,3.47219083296745,3.46776147791728,3.48254490324795,3.5008815150724,3.51006187777809
"Cetn2",3.49622099307729,3.506097066726,3.51134712816714,3.47517789356164,3.48310882342791,3.47119931151218,3.50171957399668,3.47226180562869,3.49276531312587,3.4883354938269,3.46572064796672,3.47023556220525
"Hras",3.51180442353503,3.50360867928751,3.46195086182416,3.51123219173413,3.50584914684776,3.47777391108168,3.49275401462837,3.49944968679986,3.4643872499479,3.49233614644975,3.44711837535542,3.46515392916927
"Ube2i",3.50647139863402,3.51311371455341,3.48026882574262,3.48340291333368,3.46000821287312,3.47555720651387,3.49534767684018,3.4825543678928,3.48578507728774,3.48665038596317,3.46839548334892,3.49207228725072
"Rab28",3.47841894118306,3.52899963194793,3.48850145984891,3.47946500079974,3.48792544141329,3.48453723838058,3.48328210385367,3.48532993277518,3.47806304798913,3.48573041941312,3.46282712333738,3.48553497758404
"Septin5",3.51458054137586,3.52329030362446,3.48931417353237,3.508230292415,3.4890435228511,3.47348041219497,3.47586231461164,3.49623969257337,3.47017612020443,3.46463238082477,3.45060253841738,3.46827992296183
"Aig1",3.47060831609763,3.48324253013812,3.51216405900117,3.49486163375981,3.50254606432664,3.47964618430956,3.46241602716176,3.47825632909678,3.5138352609566,3.47831639962182,3.4752848549048,3.47229649901264
"Ube2g1",3.43734015260189,3.47620275765854,3.47289198787462,3.54239009180565,3.47667208334995,3.48267488728761,3.4864855738279,3.46462927450674,3.50254079058513,3.51306903928046,3.46168247802205,3.5037867746881
"Tmem179",3.49602867311906,3.52529766294011,3.49301072731084,3.47199163951961,3.4977378203474,3.5009334929008,3.49513373247534,3.4741194073614,3.46160753098278,3.47619777565109,3.45075448433669,3.47638783942354
"Clstn2",3.49150199781767,3.4918488913484,3.50542421605986,3.46892744409109,3.46423516218583,3.46273315469206,3.50149553591672,3.48637742771579,3.53132891114705,3.47753975213391,3.45780743463144,3.47964058046351
"Tom1l2",3.49301230723548,3.48405011380513,3.48656038639607,3.5050662078011,3.50134455476727,3.50766715866685,3.44724593491212,3.49843363392174,3.42311454055917,3.50373818608616,3.49421059232188,3.4722308942894
"Ntsr2",3.50355475613728,3.49284603534281,3.45026370288733,3.47577157467063,3.45919056848945,3.48473682983161,3.50120080753899,3.5087411231708,3.45013411146926,3.50253433554001,3.48366400227615,3.50312828750024
"Dctn4",3.48025542519795,3.48238896838363,3.56261992064036,3.44379824456657,3.46167290033427,3.46444198789357,3.48005634147799,3.47563737734767,3.52436750139309,3.4678305981722,3.48294567847163,3.48975062793228
"Atp2b2",3.50248117674422,3.50121928461284,3.49129300522218,3.51897033417838,3.4763909957071,3.48433433985555,3.49393125849227,3.45795411482273,3.47117103516491,3.48322169531979,3.45824446881069,3.47638613749036
"Cbx3",3.49091388987738,3.49671812213342,3.51411541982273,3.46563528946556,3.4787879202142,3.46794804467849,3.49492374639247,3.45479293785676,3.52734136476852,3.48074918395574,3.46820033946657,3.47259589285539
"Ptp4a2",3.48737468151129,3.48603053569591,3.47694386614404,3.51520498754718,3.47512193845829,3.46304523591569,3.48911624481432,3.49304217812102,3.48792091249598,3.50368902221293,3.46403703609817,3.47102955924626
"Meaf6",3.48003889076933,3.48815419367928,3.53765897046196,3.46831751864341,3.48422143379876,3.48420912062312,3.4774065196876,3.47739800175977,3.47501699424654,3.46591193113166,3.48833185321221,3.48281672409188
"Idh3a",3.49149446060744,3.51470519448455,3.50972415723729,3.48402216299711,3.47995526872986,3.49387631802382,3.48465963243262,3.48673554613029,3.40724301702338,3.49865610194856,3.46819839320007,3.48302314311142
"Bltp2",3.47993892363253,3.48926012325536,3.4891436178718,3.49104079581321,3.4830534292662,3.4729116938513,3.4703838297861,3.48904737110776,3.47679742196423,3.50107125751916,3.47854359747695,3.48041102337186
"Trmt112",3.49066649643266,3.48238511265194,3.47506451252184,3.5148655030163,3.48293519572934,3.45672414164341,3.48400056837717,3.48438534463027,3.47575106610343,3.4730947636195,3.47813089060707,3.50143138579541
"Oxr1",3.45433236485393,3.47193261829074,3.48810121594392,3.50440558136474,3.49243022560595,3.49885862862562,3.44126834687655,3.47241619771634,3.52255078439879,3.47752612157534,3.4736059179994,3.50186859670769
"Clptm1l",3.48614806522512,3.49149688750108,3.47559511753959,3.5020939928044,3.51285038166895,3.47561034859177,3.45372928875889,3.49434945100796,3.47249389835462,3.48068520186729,3.47152355617042,3.48129689273313
"Rragc",3.45014500793349,3.48063642862614,3.49818641719827,3.48659985504947,3.49756982241143,3.48965885908411,3.46986434740536,3.48835310414235,3.48095408872784,3.48073067158478,3.48562662402173,3.48909341576257
"Vps4a",3.48724503147567,3.50166775949454,3.46935150069617,3.49499512456507,3.47890844409832,3.49125054082082,3.49031142330275,3.4893862061602,3.45624466395351,3.4876680639699,3.47381079834306,3.47561846077336
"Rab11fip5",3.48219515573234,3.4932242192899,3.49609994678063,3.48600554094422,3.46951779336636,3.49080556317307,3.50333996065432,3.49035345064483,3.45124067586273,3.48739459586272,3.48575478274493,3.45978942296494
"Anxa2",3.490241786265,3.46332264669745,3.43340388216773,3.61497158649169,3.46076187428422,3.36863041442634,3.38846722109622,3.6108172728024,3.46645770076448,3.5814689202441,3.47470319810853,3.44113180490583
"Hapln2",3.54475592677446,3.53487066217727,3.44210016363423,3.54333272098053,3.48356141625005,3.47267760204387,3.53872288753746,3.53976175148166,3.26781424324953,3.55261969079859,3.43089101855653,3.44080338977927
"Acsbg1",3.48521849598196,3.5048600124114,3.48481777956189,3.48735924226483,3.46373287136822,3.48679533542234,3.48561910241971,3.52511119688258,3.41579527485024,3.49766797504389,3.46518133350144,3.48893745982949
"Ppp1r11",3.47793345442637,3.5069758119253,3.47416549601682,3.50365848568703,3.47068405022155,3.47786259449197,3.49534810284471,3.48105816913877,3.45538043098019,3.48004001691982,3.47882322308297,3.48634712501228
"Polr1d",3.43550531462725,3.47265911186744,3.46902851716989,3.48345536991884,3.49391084126391,3.47039387436878,3.4883879320572,3.4958194989054,3.49397001892943,3.50499013508711,3.48217738617191,3.49487141337841
"Fam8a1",3.47495761917829,3.50271565900072,3.49884861693095,3.49805374234022,3.47353949222337,3.47299306683523,3.48292469871696,3.45873478093938,3.48772868529672,3.49137772887294,3.46765664764326,3.47427444716596
"Ndufb7",3.50931148920656,3.51401894435345,3.47769164565976,3.49362464311376,3.46953249482412,3.46135105882261,3.5079456567821,3.49859873468596,3.4339256906201,3.51555206720991,3.42735278391854,3.47474343628983
"Hsd17b12",3.49503001643183,3.48028807701148,3.49218644860816,3.51305321671947,3.45992251308775,3.44548827485094,3.49242408281102,3.47780528790448,3.49409306863746,3.50658753243183,3.43946791051141,3.48570136394715
"Luzp1",3.47174852061942,3.50507699985171,3.50581672681543,3.52461770649133,3.49645344999529,3.4903656344682,3.48202744259477,3.4769048049319,3.46679190020438,3.46849355043249,3.4388995090344,3.45343443386325
"Dcaf11",3.48185207313407,3.49311435414513,3.46177131151643,3.48028051201222,3.46848142160514,3.49241858990985,3.53957807740515,3.45082275082494,3.44571791951368,3.50155213337423,3.47129457098873,3.49330969307012
"Acaca",3.48613979058819,3.52312528153187,3.47455098051747,3.49675712600302,3.48735641733567,3.48464238939745,3.48773493814082,3.49410190085136,3.43660678799871,3.49341304095017,3.44049335096914,3.47424592336704
"Slc25a22",3.46566546358396,3.47119546218373,3.48216372189724,3.4902365084357,3.49554874850682,3.49137654996252,3.44891836325943,3.47700749610481,3.48398826621039,3.47433432025548,3.51341996715347,3.48338485292602
"Tm2d3",3.49114669662347,3.51279230330638,3.50264458542481,3.47740070895336,3.47230234594016,3.49135660326797,3.51276945023516,3.46147597662838,3.47434377141954,3.48634816772421,3.42155743812444,3.47157036249632
"Khsrp",3.48291152669713,3.48083665864146,3.42350783835478,3.472799751074,3.43375950388407,3.49297954618932,3.52964883461067,3.46657779612366,3.50502410494369,3.49235776793111,3.49155058725047,3.50317094067357
"Disp2",3.49053724714952,3.49615744033912,3.53427094240884,3.49702672716679,3.46906788731924,3.46516228455423,3.49825304816612,3.45599007468088,3.47953802222718,3.47383653115971,3.44558249178217,3.46582125390618
"Timp3",3.45484564905983,3.49459615360065,3.43954352678342,3.48007240597651,3.49107531640257,3.50560703249981,3.49326020967636,3.46428183041958,3.44026445430777,3.49916230154758,3.49532516494462,3.51309418872039
"Kpnb1",3.4883488028179,3.47682812417575,3.47526221455928,3.50644711098396,3.47239387365476,3.45363715162054,3.50878778691554,3.48299710654826,3.46711421849584,3.48781085363432,3.45240659955062,3.49653060945526
"Spcs3",3.47801656448349,3.48116464245271,3.48322276093452,3.46947667850132,3.48344345909923,3.44892797856809,3.4917752669243,3.4836119144043,3.49746973037661,3.4625596785709,3.49293653169099,3.49563144602305
"Vamp3",3.44261040617529,3.48788742224137,3.45244516006767,3.50035846319822,3.49269417571566,3.49384914731101,3.47336870708,3.51269062009738,3.4412540578245,3.51065080271724,3.47905884414552,3.48102005771286
"S100a13",3.45537805869966,3.49226103024367,3.44257134144743,3.46796772833811,3.48395397148092,3.46139289313738,3.53031236092177,3.47196502214665,3.48954697523431,3.50471737129926,3.47456750098267,3.49207196028948
"Ube2d2",3.46535796386504,3.46063659322636,3.53509745140837,3.48891032958286,3.42704009220518,3.45793519103941,3.50645353839006,3.46391340937149,3.5271089954173,3.49906113070382,3.47091567215025,3.46327250332351
"Mmd",3.44558491730204,3.52121732839858,3.5234147898935,3.43490669981089,3.49896231226056,3.50720733174034,3.44531369807348,3.45271282231766,3.50983742682747,3.43938481749622,3.48708532060893,3.49690170385973
"Uba52",3.50786454231169,3.48870727664849,3.48532566880342,3.50094407633439,3.4658015644425,3.44704181132201,3.50590243314508,3.50876169408712,3.42324371886857,3.49486272280463,3.44731532941515,3.47823851483921
"Stip1",3.47926725166226,3.50308098225402,3.49612284295767,3.50245810628664,3.47272571983682,3.44987603335189,3.49392314490676,3.5005055028692,3.44780072341395,3.50012226503702,3.43617320035988,3.46917852290438
"Ppid",3.46826100613163,3.50449184699766,3.49070358768343,3.47268533047232,3.46965478409985,3.48419566122601,3.47967514600471,3.44754358309628,3.47928060835032,3.50443876282497,3.47221583291241,3.47774161801127
"Maob",3.45338941400353,3.50843901758659,3.4966417191393,3.43880255618825,3.48051951424111,3.48755853117358,3.45676419878034,3.45179531687861,3.50050268316904,3.47397379928813,3.49643492840077,3.50599735123353
"Fam219a",3.49858540248571,3.47053683645993,3.49332504442763,3.48540727594372,3.48701769190595,3.45934714230369,3.50032299622639,3.47533958695565,3.49602508766971,3.47475508045755,3.4569695741969,3.45161987062812
"Gtf2h5",3.49418792440129,3.49445332735494,3.49694523157051,3.46276481846765,3.46026069393995,3.47585843621057,3.52200363136357,3.4614527492,3.45988520278187,3.49253211758095,3.45983484276216,3.46847366410697
"Cmpk1",3.4779069412746,3.46504608732286,3.5202765937233,3.48507634753595,3.45549070385269,3.4306380067986,3.49380202347338,3.48832949554935,3.54221351747991,3.4814551608921,3.43755870343036,3.46976283934161
"Dctn2",3.47934006707351,3.49463305820479,3.47026309668253,3.48929171888339,3.46498411860726,3.47333480455989,3.49979125812223,3.4864783784983,3.46722260376093,3.48339366967353,3.46202513120095,3.4762097308844
"Trappc13",3.49965139676966,3.51491799290013,3.50405390836338,3.45243125251631,3.4712243832809,3.48341313211429,3.49098443632748,3.47780595221035,3.46273915434915,3.45826172835594,3.44979301348763,3.47983464606049
"Hspa13",3.44845729965967,3.46667117670447,3.49605996358642,3.47120177148656,3.47504317392845,3.48561965623763,3.46776022999815,3.46187537881151,3.54463658556267,3.45850474574388,3.47995194050498,3.48929831053264
"Cldn5",3.47196053256187,3.47776129670732,3.48098386016415,3.53065768055488,3.48979093019916,3.48257521364122,3.45984874638882,3.46952237521521,3.46514414588732,3.49914725077631,3.47351419959673,3.44378788846825
"Ahsa1",3.4658767039148,3.48422889694243,3.47067952021073,3.5173191825646,3.49740979548101,3.48902079287199,3.48031284654781,3.45280368590496,3.47755111471987,3.48193298474287,3.45404799207457,3.47174267274733
"Ciapin1",3.48918048748649,3.49746019062677,3.51196390260961,3.50551649162026,3.46917553708999,3.45099892673671,3.50064454855187,3.49478142354098,3.43243314452559,3.46145534765207,3.43574058324137,3.49009608874723
"Dact3",3.45100575980153,3.52810206663549,3.45289202919246,3.54314495652817,3.50936844727674,3.49432827413931,3.49290718273476,3.47519734650377,3.3565090447937,3.50990493143089,3.48556163041875,3.44007479222051
"Anapc11",3.50381029956595,3.51196658870955,3.44677449566121,3.48978999784792,3.47349191330028,3.48882208111372,3.48511241678197,3.51896204934046,3.40017315308818,3.4942524934291,3.45897874500386,3.46505643957019
"Plpp1",3.44868336813505,3.42200346256249,3.44724191823516,3.55426780710379,3.49154976891028,3.43488000648591,3.4612233833146,3.51406361421454,3.50543318370748,3.54332344631753,3.46312424611183,3.44923686511036
"Arf4",3.4267065508554,3.4812982646382,3.47843609955245,3.46807432730651,3.46599459289709,3.47896990429715,3.46832759065757,3.48272342131352,3.51634318032532,3.49629485761515,3.47386491762353,3.4933547640788
"Cadm1",3.46637118503484,3.48801156400419,3.4634200037107,3.51117180474816,3.49390365726073,3.49506605392555,3.44736522874372,3.45292597206035,3.47025612199086,3.48549331713386,3.47027389059576,3.48544869671556
